Date,State,Confirmed,Recovered,Deceased,Other,Tested
2021-03-11,Karnataka,957584,937353,12381,19,19571207
2021-03-11,Kerala,1085664,1047226,4356,301,12130151
2021-03-11,Ladakh,9840,9669,130,0,110068
2021-03-11,Lakshadweep,570,370,1,5,39660
2021-03-11,Maharashtra,2266374,2106400,52667,1237,17213312
2021-03-11,Meghalaya,13985,13817,148,0,381349
2021-03-11,Manipur,29309,28900,373,0,560456
2021-03-11,Madhya Pradesh,266573,258598,3881,0,5959169
2021-03-11,Mizoram,4434,4416,10,0,240444
2021-03-11,Nagaland,12217,11963,91,153,133252
2021-03-11,Odisha,337992,335408,1970,0,8558112
2021-03-11,Punjab,193345,177280,5996,0,5294288
2021-03-11,Puducherry,39954,39108,670,0,644328
2021-03-11,Rajasthan,322281,317350,2789,0,6474600
2021-03-11,Sikkim,6179,5897,135,97,80088
2021-03-11,Telangana,300536,297032,1649,0,9093645
2021-03-11,Tamil Nadu,857602,840723,12535,0,18086877
2021-03-11,Tripura,33422,32993,388,23,627447
2021-03-11,India,11308647,10951375,158343,4636,224998638
2021-03-11,Uttar Pradesh,604791,594308,8741,0,32481124
2021-03-11,Uttarakhand,97634,93884,1698,1410,2520835
2021-03-11,West Bengal,577511,564115,10286,0,8768585
2021-03-12,Andaman and Nicobar Islands,5029,4961,62,0,288197
2021-03-12,Andhra Pradesh,891388,882981,7180,0,14448650
2021-03-12,Arunachal Pradesh,16840,16780,56,0,409789
2021-03-12,Assam,217766,215041,1097,1347,7004429
2021-03-12,Bihar,262937,261064,1549,1,22752418
2021-03-12,Chandigarh,22832,21539,357,0,274991
2021-03-12,Chhattisgarh,316311,308854,3880,0,5120883
2021-03-12,Delhi,642870,629841,10936,0,13153544
2021-03-12,Dadra and Nagar Haveli and Daman and Diu,3413,3358,2,30,72410
2021-03-12,Goa,55758,54209,804,0,511503
2021-03-12,Gujarat,276622,268196,4420,0,12230975
2021-03-12,Himachal Pradesh,59527,57818,990,13,1149732
2021-03-12,Haryana,274273,268397,3069,0,5877255
2021-03-12,Jharkhand,120525,118922,1093,0,5660355
2021-03-12,Jammu and Kashmir,127436,124578,1971,0,5512452
2021-03-12,Karnataka,958417,937898,12386,19,19644839
2021-03-12,Kerala,1087444,1050603,4370,301,12182285
2021-03-12,Ladakh,9846,9686,130,0,110068
2021-03-12,Lakshadweep,588,376,1,5,40152
2021-03-12,Maharashtra,2282191,2117744,52723,1239,17310586
2021-03-12,Meghalaya,13986,13818,148,0,381349
2021-03-12,Manipur,29310,28907,373,0,561270
2021-03-12,Madhya Pradesh,267176,258958,3883,0,5973547
2021-03-12,Mizoram,4435,4416,10,0,240960
2021-03-12,Nagaland,12221,11966,91,154,133437
2021-03-12,Odisha,338056,335499,1971,0,8580019
2021-03-12,Punjab,194753,178271,6030,0,5313932
2021-03-12,Puducherry,39984,39128,670,0,645530
2021-03-12,Rajasthan,322518,317487,2789,0,6484022
2021-03-12,Sikkim,6183,5897,135,97,80379
2021-03-12,Telangana,300717,297195,1650,0,9114985
2021-03-12,Tamil Nadu,858272,841250,12539,0,18151986
2021-03-12,Tripura,33422,32993,388,23,627447
2021-03-12,India,11333492,10971347,158483,4639,225839273
2021-03-12,Uttar Pradesh,604958,594396,8743,0,32571317
2021-03-12,Uttarakhand,97700,93952,1700,1410,2536247
2021-03-12,West Bengal,577788,564368,10287,0,8787961
2021-03-13,Andaman and Nicobar Islands,5030,4964,62,0,290341
2021-03-13,Andhra Pradesh,891563,883113,7182,0,14489098
2021-03-13,Arunachal Pradesh,16840,16781,56,0,409993
2021-03-13,Assam,217780,215063,1098,1347,7015053
2021-03-13,Bihar,262975,261092,1550,1,22785366
2021-03-13,Chandigarh,22976,21586,358,0,276905
2021-03-13,Chhattisgarh,316854,309198,3886,0,5152986
2021-03-13,Delhi,643289,630143,10939,0,13227870
2021-03-13,Dadra and Nagar Haveli and Daman and Diu,3417,3358,2,30,72410
2021-03-13,Goa,55851,54279,805,0,512999
2021-03-13,Gujarat,277397,268775,4422,0,12275445
2021-03-13,Himachal Pradesh,59597,57848,991,13,1154369
2021-03-13,Haryana,274697,268672,3073,0,5895777
2021-03-13,Jharkhand,120568,118959,1093,0,5672924
2021-03-13,Jammu and Kashmir,127535,124680,1974,0,5534502
2021-03-13,Karnataka,959338,938890,12387,19,19717489
2021-03-13,Kerala,1089479,1053859,4382,303,12240629
2021-03-13,Ladakh,9847,9686,130,0,110068
2021-03-13,Lakshadweep,604,390,1,5,41048
2021-03-13,Maharashtra,2297793,2125211,52811,1246,17408504
2021-03-13,Meghalaya,13992,13818,148,0,383450
2021-03-13,Manipur,29311,28911,373,0,562200
2021-03-13,Madhya Pradesh,267851,259454,3885,0,5989587
2021-03-13,Mizoram,4435,4416,10,0,241471
2021-03-13,Nagaland,12225,11966,91,154,133696
2021-03-13,Odisha,338121,335569,1971,0,8598542
2021-03-13,Punjab,196263,179295,6052,0,5347572
2021-03-13,Puducherry,40015,39154,670,0,645530
2021-03-13,Rajasthan,322719,317601,2789,0,6500997
2021-03-13,Sikkim,6184,5905,135,97,80532
2021-03-13,Telangana,300933,297363,1652,0,9149467
2021-03-13,Tamil Nadu,858967,841762,12543,0,18217281
2021-03-13,Tripura,33424,33003,388,23,628216
2021-03-13,India,11358646,10987855,158642,4649,226703641
2021-03-13,Uttar Pradesh,604958,594396,8743,0,32661290
2021-03-13,Uttarakhand,97754,94058,1702,1411,2551295
2021-03-13,West Bengal,578064,564637,10288,0,8805796
2021-03-14,Andaman and Nicobar Islands,5031,4964,62,0,291842
2021-03-14,Andhra Pradesh,891861,883277,7184,0,14534762
2021-03-14,Arunachal Pradesh,16840,16781,56,0,410101
2021-03-14,Assam,217797,215080,1098,1347,7020154
2021-03-14,Bihar,263025,261136,1551,1,22825493
2021-03-14,Chandigarh,23096,21650,358,0,278390
2021-03-14,Chhattisgarh,317329,309433,3890,0,5177770
2021-03-14,Delhi,643696,630493,10941,0,13296093
2021-03-14,Dadra and Nagar Haveli and Daman and Diu,3420,3358,2,30,72410
2021-03-14,Goa,55917,54362,806,0,514309
2021-03-14,Gujarat,278207,269361,4424,0,12321047
2021-03-14,Himachal Pradesh,59675,57908,993,14,1156208
2021-03-14,Haryana,275137,268968,3074,0,5913873
2021-03-14,Jharkhand,120629,118987,1093,0,5683302
2021-03-14,Jammu and Kashmir,127640,124746,1974,0,5558779
2021-03-14,Karnataka,960272,939499,12390,19,19790597
2021-03-14,Kerala,1091271,1057097,4397,303,12291194
2021-03-14,Ladakh,9847,9686,130,0,110068
2021-03-14,Lakshadweep,605,396,1,5,41486
2021-03-14,Maharashtra,2314413,2134072,52861,1249,17516885
2021-03-14,Meghalaya,13997,13820,148,0,383450
2021-03-14,Manipur,29313,28914,373,0,562916
2021-03-14,Madhya Pradesh,268594,259967,3887,0,6006068
2021-03-14,Mizoram,4436,4416,10,0,242331
2021-03-14,Nagaland,12225,11966,91,154,133812
2021-03-14,Odisha,338192,335660,1971,0,8621715
2021-03-14,Punjab,197755,180133,6072,0,5378531
2021-03-14,Puducherry,40030,39169,671,0,646395
2021-03-14,Rajasthan,322969,317726,2790,0,6515985
2021-03-14,Sikkim,6184,5906,135,97,80684
2021-03-14,Telangana,301161,297515,1653,0,9200465
2021-03-14,Tamil Nadu,859726,842309,12547,0,18284550
2021-03-14,Tripura,33426,33003,388,23,628767
2021-03-14,India,11385159,11005445,158762,4654,227407413
2021-03-14,Uttar Pradesh,605290,594693,8746,0,32757452
2021-03-14,Uttarakhand,97806,94082,1703,1412,2560427
2021-03-14,West Bengal,578347,564912,10292,0,8826974
2021-03-15,Andaman and Nicobar Islands,5031,4966,62,0,294094
2021-03-15,Andhra Pradesh,892008,883380,7185,0,14557366
2021-03-15,Arunachal Pradesh,16840,16783,56,0,410355
2021-03-15,Assam,217817,215106,1099,1347,7034805
2021-03-15,Bihar,263051,261171,1552,1,22858540
2021-03-15,Chandigarh,23244,21720,358,0,280183
2021-03-15,Chhattisgarh,317974,309979,3897,0,5217833
2021-03-15,Delhi,644064,630799,10944,0,13358365
2021-03-15,Dadra and Nagar Haveli and Daman and Diu,3422,3360,2,30,72410
2021-03-15,Goa,56006,54424,807,0,515663
2021-03-15,Gujarat,279097,269955,4425,0,12367262
2021-03-15,Himachal Pradesh,59750,57982,997,14,1161506
2021-03-15,Haryana,275557,269268,3077,0,5925266
2021-03-15,Jharkhand,120696,119046,1093,0,5692600
2021-03-15,Jammu and Kashmir,127734,124823,1974,0,5581500
2021-03-15,Karnataka,961204,939928,12397,19,19852955
2021-03-15,Kerala,1092325,1060560,4408,304,12329604
2021-03-15,Ladakh,9852,9688,130,0,110068
2021-03-15,Lakshadweep,607,412,1,5,42114
2021-03-15,Maharashtra,2329464,2144743,52909,1265,17609248
2021-03-15,Meghalaya,13997,13820,148,0,384524
2021-03-15,Manipur,29313,28916,373,0,563479
2021-03-15,Madhya Pradesh,269391,260477,3890,0,6020673
2021-03-15,Mizoram,4437,4417,10,0,242541
2021-03-15,Nagaland,12225,11966,91,154,133942
2021-03-15,Odisha,338258,335730,1971,0,8642121
2021-03-15,Punjab,199573,181532,6099,0,5393825
2021-03-15,Puducherry,40044,39186,672,0,646998
2021-03-15,Rajasthan,323220,317858,2790,0,6523039
2021-03-15,Sikkim,6184,5911,135,97,80684
2021-03-15,Telangana,301318,297681,1654,0,9238982
2021-03-15,Tamil Nadu,860562,842862,12551,0,18349379
2021-03-15,Tripura,33426,33003,388,23,629661
2021-03-15,India,11409596,11025631,158892,4672,228280763
2021-03-15,Uttar Pradesh,605441,594855,8748,0,32848018
2021-03-15,Uttarakhand,97866,94168,1704,1413,2569444
2021-03-15,West Bengal,578598,565156,10295,0,8840344
2021-03-16,Andaman and Nicobar Islands,5032,4967,62,0,295827
2021-03-16,Andhra Pradesh,892269,883505,7185,0,14580783
2021-03-16,Arunachal Pradesh,16841,16783,56,0,410571
2021-03-16,Assam,217839,215127,1099,1347,7049339
2021-03-16,Bihar,263100,261200,1553,1,22899132
2021-03-16,Chandigarh,23391,21833,359,0,282157
2021-03-16,Chhattisgarh,318830,310260,3909,0,5256686
2021-03-16,Delhi,644489,631056,10945,0,13428414
2021-03-16,Dadra and Nagar Haveli and Daman and Diu,3427,3369,2,30,72410
2021-03-16,Goa,56100,54497,811,0,517229
2021-03-16,Gujarat,280051,270658,4427,0,12419088
2021-03-16,Himachal Pradesh,59869,58037,998,14,1168225
2021-03-16,Haryana,276080,269517,3079,0,5942173
2021-03-16,Jharkhand,120772,119100,1094,0,5704601
2021-03-16,Jammu and Kashmir,127831,124882,1976,0,5606242
2021-03-16,Karnataka,962339,940489,12403,19,19921424
2021-03-16,Kerala,1094295,1063444,4423,305,12390578
2021-03-16,Ladakh,9863,9690,130,0,110068
2021-03-16,Lakshadweep,626,453,1,5,42672
2021-03-16,Maharashtra,2347328,2154253,52996,1266,17715522
2021-03-16,Meghalaya,14000,13821,148,0,386593
2021-03-16,Manipur,29315,28918,373,0,564419
2021-03-16,Madhya Pradesh,270208,261031,3891,0,6036361
2021-03-16,Mizoram,4439,4417,10,0,243076
2021-03-16,Nagaland,12225,11966,91,154,134241
2021-03-16,Odisha,338323,335796,1971,0,8661732
2021-03-16,Punjab,201036,182283,6137,0,5427097
2021-03-16,Puducherry,40068,39215,673,0,648349
2021-03-16,Rajasthan,323461,318009,2791,0,6540217
2021-03-16,Sikkim,6191,5915,135,97,80939
2021-03-16,Telangana,301522,297851,1656,0,9299245
2021-03-16,Tamil Nadu,861429,843423,12556,0,18413572
2021-03-16,Tripura,33437,33006,388,23,629661
2021-03-16,India,11438465,11043377,159079,4674,229249784
2021-03-16,Uttar Pradesh,605655,594993,8750,0,32948378
2021-03-16,Uttarakhand,97931,94215,1704,1413,2577879
2021-03-16,West Bengal,578853,565398,10297,0,8857386
2021-03-17,Andaman and Nicobar Islands,5035,4967,62,0,297433
2021-03-17,Andhra Pradesh,892522,883642,7186,0,14611499
2021-03-17,Arunachal Pradesh,16841,16783,56,0,410875
2021-03-17,Assam,217872,215146,1099,1347,7062543
2021-03-17,Bihar,263158,261240,1554,1,22943812
2021-03-17,Chandigarh,23592,21903,359,0,284386
2021-03-17,Chhattisgarh,319717,310503,3915,0,5294064
2021-03-17,Delhi,645025,631375,10948,0,13509270
2021-03-17,Dadra and Nagar Haveli and Daman and Diu,3427,3369,2,30,72410
2021-03-17,Goa,56173,54556,812,0,518847
2021-03-17,Gujarat,281173,271433,4430,0,12477426
2021-03-17,Himachal Pradesh,60036,58089,998,14,1176320
2021-03-17,Haryana,276635,269812,3083,0,5961452
2021-03-17,Jharkhand,120854,119160,1094,0,5716356
2021-03-17,Jammu and Kashmir,127957,124972,1977,0,5634811
2021-03-17,Karnataka,963614,940968,12407,19,20008072
2021-03-17,Kerala,1096393,1066259,4436,308,12450771
2021-03-17,Ladakh,9865,9691,130,0,110068
2021-03-17,Lakshadweep,640,455,1,5,43221
2021-03-17,Maharashtra,2370507,2163391,53080,1276,17835495
2021-03-17,Meghalaya,14002,13824,148,0,387629
2021-03-17,Manipur,29323,28922,373,0,565579
2021-03-17,Madhya Pradesh,271040,261531,3893,0,6053348
2021-03-17,Mizoram,4442,4417,10,0,243076
2021-03-17,Nagaland,12225,11973,91,154,134419
2021-03-17,Odisha,338405,335857,1971,0,8687133
2021-03-17,Punjab,203049,183557,6172,0,5460889
2021-03-17,Puducherry,40120,39233,673,0,649639
2021-03-17,Rajasthan,323774,318132,2791,0,6556622
2021-03-17,Sikkim,6194,5916,135,97,81072
2021-03-17,Telangana,301769,298009,1659,0,9359772
2021-03-17,Tamil Nadu,862374,843999,12564,0,18485460
2021-03-17,Tripura,33438,33016,388,23,630274
2021-03-17,India,11474303,11061170,159250,4689,230313163
2021-03-17,Uttar Pradesh,605915,595150,8751,0,33067774
2021-03-17,Uttarakhand,98041,94250,1704,1415,2590074
2021-03-17,West Bengal,579156,565670,10298,0,8875277
2021-03-18,Andaman and Nicobar Islands,5036,4969,62,0,299048
2021-03-18,Andhra Pradesh,892740,883759,7186,0,14642664
2021-03-18,Arunachal Pradesh,16842,16783,56,0,411170
2021-03-18,Assam,217905,215160,1100,1347,7076079
2021-03-18,Bihar,263265,261304,1555,1,23002888
2021-03-18,Chandigarh,23803,21978,359,0,286187
2021-03-18,Chhattisgarh,320783,310838,3920,0,5334347
2021-03-18,Delhi,645632,631759,10949,0,13589523
2021-03-18,Dadra and Nagar Haveli and Daman and Diu,3436,3374,2,30,72410
2021-03-18,Goa,56271,54597,813,0,520510
2021-03-18,Gujarat,282449,272332,4433,0,12536086
2021-03-18,Himachal Pradesh,60207,58150,1000,14,1184160
2021-03-18,Haryana,277268,270222,3089,0,5982315
2021-03-18,Jharkhand,120951,119232,1094,0,5730029
2021-03-18,Jammu and Kashmir,128097,125046,1978,0,5663272
2021-03-18,Karnataka,965102,941309,12415,19,20101442
2021-03-18,Kerala,1098292,1068378,4451,309,12505085
2021-03-18,Ladakh,9876,9695,130,0,110068
2021-03-18,Lakshadweep,645,466,1,5,43602
2021-03-18,Maharashtra,2396340,2175565,53138,1284,17956830
2021-03-18,Meghalaya,14005,13825,148,0,388592
2021-03-18,Manipur,29325,28924,373,0,566178
2021-03-18,Madhya Pradesh,271957,262031,3894,0,6071681
2021-03-18,Mizoram,4445,4421,11,0,244539
2021-03-18,Nagaland,12225,11973,91,154,134580
2021-03-18,Odisha,338489,335923,1971,0,8712117
2021-03-18,Punjab,205418,184848,6204,0,5493673
2021-03-18,Puducherry,40201,39251,674,0,650992
2021-03-18,Rajasthan,324101,318284,2794,0,6574421
2021-03-18,Sikkim,6196,5916,135,97,81229
2021-03-18,Telangana,302047,298120,1662,0,9419677
2021-03-18,Tamil Nadu,863363,844568,12573,0,18557485
2021-03-18,Tripura,33441,33018,388,23,631045
2021-03-18,India,11513990,11081526,159406,4699,231370546
2021-03-18,Uttar Pradesh,606229,595259,8753,0,33192152
2021-03-18,Uttarakhand,98129,94311,1704,1416,2599595
2021-03-18,West Bengal,579479,565938,10300,0,8894786
2021-03-19,Andaman and Nicobar Islands,5038,4969,62,0,300892
2021-03-19,Andhra Pradesh,892986,883890,7187,0,14674210
2021-03-19,Arunachal Pradesh,16842,16783,56,0,411459
2021-03-19,Assam,217924,215183,1100,1347,7089297
2021-03-19,Bihar,263355,261362,1556,1,23058747
2021-03-19,Chandigarh,24017,22060,360,0,287941
2021-03-19,Chhattisgarh,321880,311198,3929,0,5371774
2021-03-19,Delhi,646348,632230,10953,0,13666875
2021-03-19,Dadra and Nagar Haveli and Daman and Diu,3446,3376,2,30,72410
2021-03-19,Goa,56371,54657,815,0,522458
2021-03-19,Gujarat,283864,273280,4437,0,12598997
2021-03-19,Himachal Pradesh,60389,58248,1003,14,1189809
2021-03-19,Haryana,278140,270670,3090,0,6005265
2021-03-19,Jharkhand,121056,119307,1095,0,5740740
2021-03-19,Jammu and Kashmir,128249,125118,1979,0,5690460
2021-03-19,Karnataka,966689,942178,12425,19,20193326
2021-03-19,Kerala,1100276,1070343,4468,311,12558269
2021-03-19,Ladakh,9881,9698,130,0,110068
2021-03-19,Lakshadweep,648,485,1,5,43956
2021-03-19,Maharashtra,2422021,2189965,53208,1288,18083977
2021-03-19,Meghalaya,14008,13829,148,0,389679
2021-03-19,Manipur,29326,28929,373,0,567126
2021-03-19,Madhya Pradesh,273097,262587,3901,0,6092451
2021-03-19,Mizoram,4445,4421,11,0,245225
2021-03-19,Nagaland,12225,11978,91,154,134721
2021-03-19,Odisha,338599,335994,1971,0,8736689
2021-03-19,Punjab,207888,186187,6242,0,5528559
2021-03-19,Puducherry,40262,39271,674,0,652339
2021-03-19,Rajasthan,324503,318586,2796,0,6595443
2021-03-19,Sikkim,6199,5918,135,97,81376
2021-03-19,Telangana,302360,298262,1664,0,9482649
2021-03-19,Tamil Nadu,864450,845178,12582,0,18630686
2021-03-19,Tripura,33451,33019,388,23,631809
2021-03-19,India,11554896,11105149,159594,4705,232431517
2021-03-19,Uttar Pradesh,606609,595382,8757,0,33315662
2021-03-19,Uttarakhand,98228,94380,1704,1416,2610397
2021-03-19,West Bengal,579826,566228,10301,0,8915211
2021-03-20,Andaman and Nicobar Islands,5038,4969,62,0,302566
2021-03-20,Andhra Pradesh,893366,884094,7189,0,14705188
2021-03-20,Arunachal Pradesh,16842,16783,56,0,411693
2021-03-20,Assam,217951,215201,1100,1347,7102521
2021-03-20,Bihar,263443,261413,1557,1,23114123
2021-03-20,Chandigarh,24220,22142,361,0,289955
2021-03-20,Chhattisgarh,323153,311520,3940,0,5408167
2021-03-20,Delhi,647161,632797,10955,0,13742763
2021-03-20,Dadra and Nagar Haveli and Daman and Diu,3453,3377,2,30,72410
2021-03-20,Goa,56525,54713,815,0,524230
2021-03-20,Gujarat,285429,274249,4443,0,12661933
2021-03-20,Himachal Pradesh,60537,58315,1004,19,1195423
2021-03-20,Haryana,278961,271038,3093,0,6028808
2021-03-20,Jharkhand,121179,119361,1095,0,5752962
2021-03-20,Jammu and Kashmir,128389,125218,1980,0,5717093
2021-03-20,Karnataka,968487,943208,12432,19,20287369
2021-03-20,Kerala,1102354,1072554,4483,312,12617046
2021-03-20,Ladakh,9906,9703,130,0,110068
2021-03-20,Lakshadweep,648,512,1,5,44268
2021-03-20,Maharashtra,2449147,2203553,53300,1288,18218001
2021-03-20,Meghalaya,14012,13835,149,0,390648
2021-03-20,Manipur,29332,28931,373,0,568085
2021-03-20,Madhya Pradesh,274405,263158,3903,0,6117146
2021-03-20,Mizoram,4446,4421,11,0,245679
2021-03-20,Nagaland,12225,11978,91,154,134822
2021-03-20,Odisha,338719,336066,1971,0,8762607
2021-03-20,Punjab,210466,187198,6280,0,5566330
2021-03-20,Puducherry,40322,39295,674,0,653684
2021-03-20,Rajasthan,324948,318842,2796,0,6620036
2021-03-20,Sikkim,6204,5919,135,97,81576
2021-03-20,Telangana,302724,298451,1666,0,9548685
2021-03-20,Tamil Nadu,865693,845812,12590,0,18705851
2021-03-20,Tripura,33456,33020,388,23,632636
2021-03-20,India,11598711,11128120,159790,4711,233565119
2021-03-20,Uttar Pradesh,607050,595518,8758,0,33450709
2021-03-20,Uttarakhand,98311,94430,1704,1416,2621706
2021-03-20,West Bengal,580209,566526,10303,0,8937990
2021-03-21,Andaman and Nicobar Islands,5039,4969,62,0,304391
2021-03-21,Andhra Pradesh,893734,884357,7189,0,14736326
2021-03-21,Arunachal Pradesh,16842,16783,56,0,411821
2021-03-21,Assam,217976,215213,1100,1347,7109925
2021-03-21,Bihar,263569,261487,1559,1,23167654
2021-03-21,Chandigarh,24459,22225,362,0,292183
2021-03-21,Chhattisgarh,324153,311761,3950,0,5429721
2021-03-21,Delhi,647984,633410,10956,0,13822477
2021-03-21,Dadra and Nagar Haveli and Daman and Diu,3463,3379,2,30,72410
2021-03-21,Goa,56623,54792,818,0,525665
2021-03-21,Gujarat,287009,275238,4450,0,12722014
2021-03-21,Himachal Pradesh,60678,58398,1005,19,1200601
2021-03-21,Haryana,279828,271375,3098,0,6052876
2021-03-21,Jharkhand,121262,119409,1096,0,5763067
2021-03-21,Jammu and Kashmir,128547,125276,1981,0,5747468
2021-03-21,Karnataka,970202,944256,12434,19,20389209
2021-03-21,Kerala,1104229,1074805,4496,312,12661721
2021-03-21,Ladakh,9908,9704,130,0,110068
2021-03-21,Lakshadweep,666,532,1,5,44549
2021-03-21,Maharashtra,2479682,2214867,53399,1296,18356200
2021-03-21,Meghalaya,14012,13835,149,0,390648
2021-03-21,Manipur,29335,28933,373,0,568814
2021-03-21,Madhya Pradesh,275727,263821,3906,0,6140126
2021-03-21,Mizoram,4447,4421,11,0,246189
2021-03-21,Nagaland,12225,11978,91,154,134886
2021-03-21,Odisha,338817,336124,1972,0,8788844
2021-03-21,Punjab,213110,188529,6324,0,5603286
2021-03-21,Puducherry,40386,39316,675,0,654922
2021-03-21,Rajasthan,325424,319041,2798,0,6646073
2021-03-21,Sikkim,6206,5920,135,97,81749
2021-03-21,Telangana,303118,298645,1669,0,9613583
2021-03-21,Tamil Nadu,866982,846480,12599,0,18781109
2021-03-21,Tripura,33461,33020,388,23,633540
2021-03-21,India,11645720,11149325,160003,4724,234445774
2021-03-21,Uttar Pradesh,607538,595743,8759,0,33580378
2021-03-21,Uttarakhand,98448,94462,1704,1421,2631682
2021-03-21,West Bengal,580631,566821,10306,0,8958655
2021-03-22,Andaman and Nicobar Islands,5039,4969,62,0,305778
2021-03-22,Andhra Pradesh,894044,884471,7191,0,14771701
2021-03-22,Arunachal Pradesh,16842,16784,56,0,411947
2021-03-22,Assam,218006,215235,1101,1347,7125829
2021-03-22,Bihar,263659,261537,1561,1,23211498
2021-03-22,Chandigarh,24667,22325,363,0,294023
2021-03-22,Chhattisgarh,325678,312511,3962,0,5465654
2021-03-22,Delhi,648872,633975,10963,0,13889895
2021-03-22,Dadra and Nagar Haveli and Daman and Diu,3467,3383,2,30,72410
2021-03-22,Goa,56708,54873,818,0,527106
2021-03-22,Gujarat,288649,276348,4454,0,12781096
2021-03-22,Himachal Pradesh,60878,58466,1008,19,1204942
2021-03-22,Haryana,280693,271894,3101,0,6066772
2021-03-22,Jharkhand,121372,119478,1097,0,5777287
2021-03-22,Jammu and Kashmir,128679,125362,1981,0,5773118
2021-03-22,Karnataka,971647,944917,12444,19,20467387
2021-03-22,Kerala,1105468,1076571,4508,312,12696542
2021-03-22,Ladakh,9920,9707,130,0,110068
2021-03-22,Lakshadweep,691,576,1,5,45311
2021-03-22,Maharashtra,2504327,2234330,53457,1299,18462030
2021-03-22,Meghalaya,14016,13838,149,0,392474
2021-03-22,Manipur,29339,28933,373,0,569545
2021-03-22,Madhya Pradesh,277075,264575,3908,0,6165931
2021-03-22,Mizoram,4448,4421,11,0,246527
2021-03-22,Nagaland,12225,11978,91,154,134968
2021-03-22,Odisha,338963,336206,1972,0,8814159
2021-03-22,Punjab,215409,190399,6382,0,5626458
2021-03-22,Puducherry,40433,39345,676,0,655441
2021-03-22,Rajasthan,326026,319217,2803,0,6657689
2021-03-22,Sikkim,6206,5925,135,97,81777
2021-03-22,Telangana,303455,298826,1671,0,9650662
2021-03-22,Tamil Nadu,868367,847139,12609,0,18854356
2021-03-22,Tripura,33461,33020,388,23,633806
2021-03-22,India,11686356,11179104,160200,4727,235413233
2021-03-22,Uttar Pradesh,608076,595920,8760,0,33715631
2021-03-22,Uttarakhand,98552,94533,1704,1421,2643518
2021-03-22,West Bengal,580999,567117,10308,0,8974663
2021-03-23,Andaman and Nicobar Islands,5039,4972,62,0,307255
2021-03-23,Andhra Pradesh,894536,884727,7193,0,14805335
2021-03-23,Arunachal Pradesh,16842,16784,56,0,412230
2021-03-23,Assam,218058,215262,1102,1347,7140065
2021-03-23,Bihar,263770,261583,1563,1,23266156
2021-03-23,Chandigarh,24881,22451,364,0,296079
2021-03-23,Chhattisgarh,327588,313115,3982,0,5505273
2021-03-23,Delhi,649973,634595,10967,0,13974132
2021-03-23,Dadra and Nagar Haveli and Daman and Diu,3474,3385,2,30,72410
2021-03-23,Goa,56841,54931,821,0,529007
2021-03-23,Gujarat,290379,277603,4458,0,12849797
2021-03-23,Himachal Pradesh,61035,58550,1012,18,1211071
2021-03-23,Haryana,281588,272335,3104,0,6088112
2021-03-23,Jharkhand,121502,119549,1098,0,5791627
2021-03-23,Jammu and Kashmir,128836,125443,1983,0,5800849
2021-03-23,Karnataka,973657,945594,12449,19,20566120
2021-03-23,Kerala,1107453,1078743,4518,313,12753967
2021-03-23,Ladakh,9929,9709,130,0,110068
2021-03-23,Lakshadweep,697,587,1,5,45771
2021-03-23,Maharashtra,2533026,2247495,53589,1301,18584463
2021-03-23,Meghalaya,14017,13843,149,0,393744
2021-03-23,Manipur,29352,28935,373,0,570546
2021-03-23,Madhya Pradesh,278577,265373,3912,0,6189017
2021-03-23,Mizoram,4451,4423,11,0,247247
2021-03-23,Nagaland,12225,11978,91,154,135304
2021-03-23,Odisha,339076,336266,1972,0,8835551
2021-03-23,Punjab,217663,191825,6435,0,5666257
2021-03-23,Puducherry,40520,39363,677,0,657413
2021-03-23,Rajasthan,326506,319437,2807,0,6692252
2021-03-23,Sikkim,6208,5934,135,97,81777
2021-03-23,Telangana,303867,299042,1674,0,9718833
2021-03-23,Tamil Nadu,869804,848041,12618,0,18930484
2021-03-23,Tripura,33467,33021,389,23,634572
2021-03-23,India,11733595,11203017,160477,4733,236438861
2021-03-23,Uttar Pradesh,608709,596101,8764,0,33835134
2021-03-23,Uttarakhand,98646,94585,1706,1425,2657619
2021-03-23,West Bengal,581403,567437,10310,0,8992906
2021-03-24,Andaman and Nicobar Islands,5041,4973,62,0,308812
2021-03-24,Andhra Pradesh,895121,884978,7197,0,14840401
2021-03-24,Arunachal Pradesh,16842,16785,56,0,412521
2021-03-24,Assam,218099,215277,1103,1347,7155821
2021-03-24,Bihar,263940,261648,1565,1,23322388
2021-03-24,Chandigarh,25130,22587,365,0,298087
2021-03-24,Chhattisgarh,329694,313749,4011,0,5542288
2021-03-24,Delhi,651227,635364,10973,0,14056463
2021-03-24,Dadra and Nagar Haveli and Daman and Diu,3485,3390,2,30,72410
2021-03-24,Goa,56981,55004,821,0,530780
2021-03-24,Gujarat,292169,278880,4466,0,12926709
2021-03-24,Himachal Pradesh,61301,58615,1014,18,1216320
2021-03-24,Haryana,282569,272714,3110,0,6107247
2021-03-24,Jharkhand,121696,119626,1100,0,5802842
2021-03-24,Jammu and Kashmir,129031,125535,1983,0,5830758
2021-03-24,Karnataka,975955,946589,12461,19,20674133
2021-03-24,Kerala,1109909,1080803,4528,314,12810707
2021-03-24,Ladakh,9942,9711,130,0,110068
2021-03-24,Lakshadweep,699,588,1,5,46119
2021-03-24,Maharashtra,2564881,2262593,53684,1305,18725307
